id_cliente,nome_cliente,sexo,data_nascimento
4289,Cliente 4289,M,2000-11-16
4290,Cliente 4290,F,2000-11-19
4291,Cliente 4291,F,2000-11-22
4292,Cliente 4292,F,2000-11-24
4293,Cliente 4293,F,2000-11-27
4294,Cliente 4294,M,2000-11-30
4295,Cliente 4295,F,2000-12-02
4296,Cliente 4296,F,2000-12-05
4297,Cliente 4297,F,2000-12-08
4298,Cliente 4298,F,2000-12-10
4299,Cliente 4299,F,2000-12-13
4300,Cliente 4300,F,2000-12-15
4301,Cliente 4301,F,2000-12-18
4302,Cliente 4302,F,2000-12-21
4303,Cliente 4303,F,2000-12-23
4304,Cliente 4304,F,2000-12-26
4305,Cliente 4305,F,2000-12-29
4306,Cliente 4306,F,2000-12-31
4307,Cliente 4307,M,2001-01-03
4308,Cliente 4308,F,2001-01-05
4309,Cliente 4309,F,2001-01-08
4310,Cliente 4310,F,2001-01-11
4311,Cliente 4311,F,2001-01-13
4312,Cliente 4312,M,2001-01-16
4313,Cliente 4313,F,2001-01-19
4314,Cliente 4314,F,2001-01-21
4315,Cliente 4315,F,2001-01-24
4316,Cliente 4316,F,2001-01-26
4317,Cliente 4317,M,2001-01-29
4318,Cliente 4318,F,2001-02-01
4319,Cliente 4319,M,2001-02-03
4320,Cliente 4320,F,2001-02-06
4321,Cliente 4321,F,2001-02-09
4322,Cliente 4322,F,2001-02-11
4323,Cliente 4323,M,2001-02-14
4324,Cliente 4324,M,2001-02-17
4325,Cliente 4325,F,2001-02-19
4326,Cliente 4326,F,2001-02-22
4327,Cliente 4327,F,2001-02-24
4328,Cliente 4328,M,2001-02-27
4329,Cliente 4329,F,2001-03-02
4330,Cliente 4330,F,2001-03-04
4331,Cliente 4331,F,2001-03-07
4332,Cliente 4332,F,2001-03-10
4333,Cliente 4333,F,2001-03-12
4334,Cliente 4334,F,2001-03-15
4335,Cliente 4335,F,2001-03-17
4336,Cliente 4336,F,2001-03-20
4337,Cliente 4337,F,2001-03-23
4338,Cliente 4338,F,2001-03-25
4339,Cliente 4339,M,2001-03-28
4340,Cliente 4340,F,2001-03-31
4341,Cliente 4341,F,2001-04-02
4342,Cliente 4342,M,2001-04-05
4343,Cliente 4343,F,2001-04-08
4344,Cliente 4344,F,2001-04-10
4345,Cliente 4345,F,2001-04-13
4346,Cliente 4346,F,2001-04-15
4347,Cliente 4347,M,2001-04-18
4348,Cliente 4348,F,2001-04-21
4349,Cliente 4349,F,2001-04-23
4350,Cliente 4350,F,2001-04-26
4351,Cliente 4351,F,2001-04-29
4352,Cliente 4352,M,2001-05-01
4353,Cliente 4353,M,2001-05-04
4354,Cliente 4354,M,2001-05-06
4355,Cliente 4355,F,2001-05-09
4356,Cliente 4356,M,2001-05-12
4357,Cliente 4357,F,2001-05-14
4358,Cliente 4358,F,2001-05-17
4359,Cliente 4359,F,2001-05-20
4360,Cliente 4360,F,2001-05-22
4361,Cliente 4361,F,2001-05-25
4362,Cliente 4362,F,2001-05-27
4363,Cliente 4363,M,2001-05-30
4364,Cliente 4364,F,2001-06-02
4365,Cliente 4365,F,2001-06-04
4366,Cliente 4366,F,2001-06-07
4367,Cliente 4367,F,2001-06-10
4368,Cliente 4368,F,2001-06-12
4369,Cliente 4369,F,2001-06-15
4370,Cliente 4370,F,2001-06-18
4371,Cliente 4371,F,2001-06-20
4372,Cliente 4372,F,2001-06-23
4373,Cliente 4373,M,2001-06-25
4374,Cliente 4374,F,2001-06-28
4375,Cliente 4375,F,2001-07-01
4376,Cliente 4376,F,2001-07-03
4377,Cliente 4377,F,2001-07-06
4378,Cliente 4378,M,2001-07-09
4379,Cliente 4379,M,2001-07-11
4380,Cliente 4380,F,2001-07-14
4381,Cliente 4381,F,2001-07-16
4382,Cliente 4382,F,2001-07-19
4383,Cliente 4383,F,2001-07-22
4384,Cliente 4384,F,2001-07-24
4385,Cliente 4385,F,2001-07-27
4386,Cliente 4386,F,2001-07-30
4387,Cliente 4387,M,2001-08-01
4388,Cliente 4388,M,2001-08-04
4389,Cliente 4389,M,2001-08-06
4390,Cliente 4390,F,2001-08-09
4391,Cliente 4391,F,2001-08-12
4392,Cliente 4392,M,2001-08-14
4393,Cliente 4393,M,2001-08-17
4394,Cliente 4394,M,2001-08-20
4395,Cliente 4395,F,2001-08-22
4396,Cliente 4396,F,2001-08-25
4397,Cliente 4397,F,2001-08-28
4398,Cliente 4398,F,2001-08-30
4399,Cliente 4399,F,2001-09-02
4400,Cliente 4400,M,2001-09-04
4401,Cliente 4401,F,2001-09-07
4402,Cliente 4402,F,2001-09-10
4403,Cliente 4403,M,2001-09-12
4404,Cliente 4404,M,2001-09-15
4405,Cliente 4405,F,2001-09-18
4406,Cliente 4406,F,2001-09-20
4407,Cliente 4407,F,2001-09-23
4408,Cliente 4408,F,2001-09-25
4409,Cliente 4409,M,2001-09-28
4410,Cliente 4410,F,2001-10-01
4411,Cliente 4411,F,2001-10-03
4412,Cliente 4412,M,2001-10-06
4413,Cliente 4413,M,2001-10-09
4414,Cliente 4414,F,2001-10-11
4415,Cliente 4415,F,2001-10-14
4416,Cliente 4416,F,2001-10-17
4417,Cliente 4417,F,2001-10-19
4418,Cliente 4418,F,2001-10-22
4419,Cliente 4419,F,2001-10-24
4420,Cliente 4420,F,2001-10-27
4421,Cliente 4421,M,2001-10-30
4422,Cliente 4422,F,2001-11-01
4423,Cliente 4423,F,2001-11-04
4424,Cliente 4424,F,2001-11-07
4425,Cliente 4425,F,2001-11-09
4426,Cliente 4426,M,2001-11-12
4427,Cliente 4427,F,2001-11-14
4428,Cliente 4428,F,2001-11-17
4429,Cliente 4429,F,2001-11-20
4430,Cliente 4430,F,2001-11-22
4431,Cliente 4431,M,2001-11-25
4432,Cliente 4432,M,2001-11-28
4433,Cliente 4433,F,2001-11-30
4434,Cliente 4434,F,2001-12-03
4435,Cliente 4435,F,2001-12-05
4436,Cliente 4436,F,2001-12-08
4437,Cliente 4437,F,2001-12-11
4438,Cliente 4438,M,2001-12-13
4439,Cliente 4439,M,2001-12-16
4440,Cliente 4440,M,2001-12-19
4441,Cliente 4441,M,2001-12-21
4442,Cliente 4442,M,2001-12-24
4443,Cliente 4443,F,2001-12-27
4444,Cliente 4444,M,2001-12-29
4445,Cliente 4445,M,2002-01-01
4446,Cliente 4446,M,2002-01-03
4447,Cliente 4447,M,2002-01-06
4448,Cliente 4448,F,2002-01-09
4449,Cliente 4449,F,2002-01-11
4450,Cliente 4450,F,2002-01-14
4451,Cliente 4451,F,2002-01-17
4452,Cliente 4452,F,2002-01-19
4453,Cliente 4453,M,2002-01-22
4454,Cliente 4454,F,2002-01-24
4455,Cliente 4455,F,2002-01-27
4456,Cliente 4456,F,2002-01-30
4457,Cliente 4457,F,2002-02-01
4458,Cliente 4458,M,2002-02-04
4459,Cliente 4459,M,2002-02-07
4460,Cliente 4460,F,2002-02-09
4461,Cliente 4461,F,2002-02-12
4462,Cliente 4462,F,2002-02-14
4463,Cliente 4463,F,2002-02-17
4464,Cliente 4464,F,2002-02-20
4465,Cliente 4465,F,2002-02-22
4466,Cliente 4466,M,2002-02-25
4467,Cliente 4467,M,2002-02-28
4468,Cliente 4468,M,2002-03-02
4469,Cliente 4469,F,2002-03-05
4470,Cliente 4470,F,2002-03-08
4471,Cliente 4471,F,2002-03-10
4472,Cliente 4472,F,2002-03-13
4473,Cliente 4473,F,2002-03-15
4474,Cliente 4474,M,2002-03-18
4475,Cliente 4475,M,2002-03-21
4476,Cliente 4476,F,2002-03-23
4477,Cliente 4477,M,2002-03-26
4478,Cliente 4478,F,2002-03-29
4479,Cliente 4479,M,2002-03-31
4480,Cliente 4480,F,2002-04-03
4481,Cliente 4481,M,2002-04-05
4482,Cliente 4482,F,2002-04-08
4483,Cliente 4483,M,2002-04-11
4484,Cliente 4484,F,2002-04-13
4485,Cliente 4485,F,2002-04-16
4486,Cliente 4486,M,2002-04-19
4487,Cliente 4487,F,2002-04-21
4488,Cliente 4488,M,2002-04-24
4489,Cliente 4489,F,2002-04-27
4490,Cliente 4490,F,2002-04-29
4491,Cliente 4491,F,2002-05-02
4492,Cliente 4492,M,2002-05-04
4493,Cliente 4493,M,2002-05-07
4494,Cliente 4494,F,2002-05-10
4495,Cliente 4495,M,2002-05-12
4496,Cliente 4496,F,2002-05-15
4497,Cliente 4497,F,2002-05-18
4498,Cliente 4498,M,2002-05-20
4499,Cliente 4499,F,2002-05-23
4500,Cliente 4500,F,2002-05-25
4501,Cliente 4501,F,2002-05-28
4502,Cliente 4502,M,2002-05-31
4503,Cliente 4503,F,2002-06-02
4504,Cliente 4504,F,2002-06-05
4505,Cliente 4505,F,2002-06-08
4506,Cliente 4506,F,2002-06-10
4507,Cliente 4507,F,2002-06-13
4508,Cliente 4508,M,2002-06-15
4509,Cliente 4509,M,2002-06-18
4510,Cliente 4510,F,2002-06-21
4511,Cliente 4511,F,2002-06-23
4512,Cliente 4512,F,2002-06-26
4513,Cliente 4513,F,2002-06-29
4514,Cliente 4514,F,2002-07-01
4515,Cliente 4515,M,2002-07-04
4516,Cliente 4516,M,2002-07-07
4517,Cliente 4517,F,2002-07-09
4518,Cliente 4518,F,2002-07-12
4519,Cliente 4519,F,2002-07-14
4520,Cliente 4520,M,2002-07-17
4521,Cliente 4521,M,2002-07-20
4522,Cliente 4522,F,2002-07-22
4523,Cliente 4523,F,2002-07-25
4524,Cliente 4524,M,2002-07-28
4525,Cliente 4525,F,2002-07-30
4526,Cliente 4526,F,2002-08-02
4527,Cliente 4527,F,2002-08-04
4528,Cliente 4528,F,2002-08-07
4529,Cliente 4529,F,2002-08-10
4530,Cliente 4530,F,2002-08-12
4531,Cliente 4531,F,2002-08-15
4532,Cliente 4532,M,2002-08-18
4533,Cliente 4533,F,2002-08-20
4534,Cliente 4534,M,2002-08-23
4535,Cliente 4535,M,2002-08-25
4536,Cliente 4536,F,2002-08-28
4537,Cliente 4537,F,2002-08-31
4538,Cliente 4538,M,2002-09-02
4539,Cliente 4539,F,2002-09-05
4540,Cliente 4540,F,2002-09-08
4541,Cliente 4541,F,2002-09-10
4542,Cliente 4542,F,2002-09-13
4543,Cliente 4543,M,2002-09-16
4544,Cliente 4544,M,2002-09-18
4545,Cliente 4545,F,2002-09-21
4546,Cliente 4546,M,2002-09-23
4547,Cliente 4547,F,2002-09-26
4548,Cliente 4548,F,2002-09-29
4549,Cliente 4549,F,2002-10-01
4550,Cliente 4550,F,2002-10-04
4551,Cliente 4551,M,2002-10-07
4552,Cliente 4552,F,2002-10-09
4553,Cliente 4553,F,2002-10-12
4554,Cliente 4554,F,2002-10-14
4555,Cliente 4555,F,2002-10-17
4556,Cliente 4556,F,2002-10-20
4557,Cliente 4557,F,2002-10-22
4558,Cliente 4558,F,2002-10-25
4559,Cliente 4559,F,2002-10-28
4560,Cliente 4560,F,2002-10-30
4561,Cliente 4561,F,2002-11-02
4562,Cliente 4562,M,2002-11-05
4563,Cliente 4563,M,2002-11-07
4564,Cliente 4564,M,2002-11-10
4565,Cliente 4565,F,2002-11-12
4566,Cliente 4566,F,2002-11-15
4567,Cliente 4567,M,2002-11-18
4568,Cliente 4568,M,2002-11-20
4569,Cliente 4569,M,2002-11-23
4570,Cliente 4570,F,2002-11-26
4571,Cliente 4571,F,2002-11-28
4572,Cliente 4572,F,2002-12-01
4573,Cliente 4573,M,2002-12-03
4574,Cliente 4574,F,2002-12-06
4575,Cliente 4575,F,2002-12-09
4576,Cliente 4576,F,2002-12-11
4577,Cliente 4577,F,2002-12-14
4578,Cliente 4578,F,2002-12-17
4579,Cliente 4579,F,2002-12-19
4580,Cliente 4580,F,2002-12-22
4581,Cliente 4581,F,2002-12-24
4582,Cliente 4582,F,2002-12-27
4583,Cliente 4583,F,2002-12-30
4584,Cliente 4584,F,2003-01-01
4585,Cliente 4585,F,2003-01-04
4586,Cliente 4586,M,2003-01-07
4587,Cliente 4587,F,2003-01-09
4588,Cliente 4588,F,2003-01-12
4589,Cliente 4589,M,2003-01-15
4590,Cliente 4590,F,2003-01-17
4591,Cliente 4591,M,2003-01-20
4592,Cliente 4592,F,2003-01-22
4593,Cliente 4593,F,2003-01-25
4594,Cliente 4594,F,2003-01-28
4595,Cliente 4595,F,2003-01-30
4596,Cliente 4596,M,2003-02-02
4597,Cliente 4597,F,2003-02-05
4598,Cliente 4598,M,2003-02-07
4599,Cliente 4599,F,2003-02-10
4600,Cliente 4600,F,2003-02-12
4601,Cliente 4601,F,2003-02-15
4602,Cliente 4602,F,2003-02-18
4603,Cliente 4603,M,2003-02-20
4604,Cliente 4604,F,2003-02-23
4605,Cliente 4605,M,2003-02-26
4606,Cliente 4606,M,2003-02-28
4607,Cliente 4607,M,2003-03-03
4608,Cliente 4608,M,2003-03-05
4609,Cliente 4609,F,2003-03-08
4610,Cliente 4610,M,2003-03-11
4611,Cliente 4611,M,2003-03-13
4612,Cliente 4612,F,2003-03-16
4613,Cliente 4613,F,2003-03-19
4614,Cliente 4614,F,2003-03-21
4615,Cliente 4615,F,2003-03-24
4616,Cliente 4616,M,2003-03-27
4617,Cliente 4617,F,2003-03-29
4618,Cliente 4618,F,2003-04-01
4619,Cliente 4619,M,2003-04-03
4620,Cliente 4620,F,2003-04-06
4621,Cliente 4621,M,2003-04-09
4622,Cliente 4622,F,2003-04-11
4623,Cliente 4623,F,2003-04-14
4624,Cliente 4624,F,2003-04-17
4625,Cliente 4625,F,2003-04-19
4626,Cliente 4626,F,2003-04-22
4627,Cliente 4627,F,2003-04-24
4628,Cliente 4628,F,2003-04-27
4629,Cliente 4629,M,2003-04-30
4630,Cliente 4630,M,2003-05-02
4631,Cliente 4631,F,2003-05-05
4632,Cliente 4632,F,2003-05-08
4633,Cliente 4633,F,2003-05-10
4634,Cliente 4634,M,2003-05-13
4635,Cliente 4635,F,2003-05-16
4636,Cliente 4636,F,2003-05-18
4637,Cliente 4637,F,2003-05-21
4638,Cliente 4638,F,2003-05-23
4639,Cliente 4639,M,2003-05-26
4640,Cliente 4640,F,2003-05-29
4641,Cliente 4641,F,2003-05-31
4642,Cliente 4642,F,2003-06-03
4643,Cliente 4643,F,2003-06-06
4644,Cliente 4644,F,2003-06-08
4645,Cliente 4645,M,2003-06-11
4646,Cliente 4646,F,2003-06-13
4647,Cliente 4647,F,2003-06-16
4648,Cliente 4648,F,2003-06-19
4649,Cliente 4649,F,2003-06-21
4650,Cliente 4650,F,2003-06-24
4651,Cliente 4651,F,2003-06-27
4652,Cliente 4652,F,2003-06-29
4653,Cliente 4653,F,2003-07-02
4654,Cliente 4654,F,2003-07-04
4655,Cliente 4655,M,2003-07-07
4656,Cliente 4656,F,2003-07-10
4657,Cliente 4657,F,2003-07-12
4658,Cliente 4658,M,2003-07-15
4659,Cliente 4659,F,2003-07-18
4660,Cliente 4660,M,2003-07-20
4661,Cliente 4661,F,2003-07-23
4662,Cliente 4662,M,2003-07-26
4663,Cliente 4663,F,2003-07-28
4664,Cliente 4664,F,2003-07-31
4665,Cliente 4665,F,2003-08-02
4666,Cliente 4666,M,2003-08-05
4667,Cliente 4667,F,2003-08-08
4668,Cliente 4668,M,2003-08-10
4669,Cliente 4669,M,2003-08-13
4670,Cliente 4670,F,2003-08-16
4671,Cliente 4671,M,2003-08-18
4672,Cliente 4672,F,2003-08-21
4673,Cliente 4673,M,2003-08-23
4674,Cliente 4674,F,2003-08-26
4675,Cliente 4675,M,2003-08-29
4676,Cliente 4676,M,2003-08-31
4677,Cliente 4677,F,2003-09-03
4678,Cliente 4678,F,2003-09-06
4679,Cliente 4679,F,2003-09-08
4680,Cliente 4680,M,2003-09-11
4681,Cliente 4681,M,2003-09-13
4682,Cliente 4682,M,2003-09-16
4683,Cliente 4683,F,2003-09-19
4684,Cliente 4684,M,2003-09-21
4685,Cliente 4685,F,2003-09-24
4686,Cliente 4686,F,2003-09-27
4687,Cliente 4687,M,2003-09-29
4688,Cliente 4688,M,2003-10-02
4689,Cliente 4689,F,2003-10-05
4690,Cliente 4690,M,2003-10-07
4691,Cliente 4691,M,2003-10-10
4692,Cliente 4692,M,2003-10-12
4693,Cliente 4693,F,2003-10-15
4694,Cliente 4694,M,2003-10-18
4695,Cliente 4695,M,2003-10-20
4696,Cliente 4696,F,2003-10-23
4697,Cliente 4697,F,2003-10-26
4698,Cliente 4698,M,2003-10-28
4699,Cliente 4699,F,2003-10-31
4700,Cliente 4700,F,2003-11-02
4701,Cliente 4701,M,2003-11-05
4702,Cliente 4702,F,2003-11-08
4703,Cliente 4703,F,2003-11-10
4704,Cliente 4704,M,2003-11-13
4705,Cliente 4705,F,2003-11-16
4706,Cliente 4706,M,2003-11-18
4707,Cliente 4707,F,2003-11-21
4708,Cliente 4708,F,2003-11-24
4709,Cliente 4709,F,2003-11-26
4710,Cliente 4710,F,2003-11-29
4711,Cliente 4711,F,2003-12-01
4712,Cliente 4712,F,2003-12-04
4713,Cliente 4713,F,2003-12-07
4714,Cliente 4714,F,2003-12-09
4715,Cliente 4715,F,2003-12-12
4716,Cliente 4716,F,2003-12-15
4717,Cliente 4717,M,2003-12-17
4718,Cliente 4718,F,2003-12-20
4719,Cliente 4719,F,2003-12-22
4720,Cliente 4720,M,2003-12-25
4721,Cliente 4721,F,2003-12-28
4722,Cliente 4722,M,2003-12-30
4723,Cliente 4723,F,2004-01-02
4724,Cliente 4724,F,2004-01-05
4725,Cliente 4725,F,2004-01-07
4726,Cliente 4726,F,2004-01-10
4727,Cliente 4727,F,2004-01-12
4728,Cliente 4728,F,2004-01-15
4729,Cliente 4729,F,2004-01-18
4730,Cliente 4730,F,2004-01-20
4731,Cliente 4731,M,2004-01-23
4732,Cliente 4732,M,2004-01-26
4733,Cliente 4733,F,2004-01-28
4734,Cliente 4734,M,2004-01-31
4735,Cliente 4735,F,2004-02-03
4736,Cliente 4736,M,2004-02-05
4737,Cliente 4737,M,2004-02-08
4738,Cliente 4738,M,2004-02-10
4739,Cliente 4739,F,2004-02-13
4740,Cliente 4740,F,2004-02-16
4741,Cliente 4741,F,2004-02-18
4742,Cliente 4742,F,2004-02-21
4743,Cliente 4743,F,2004-02-24
4744,Cliente 4744,F,2004-02-26
4745,Cliente 4745,F,2004-02-29
4746,Cliente 4746,F,2004-03-02
4747,Cliente 4747,F,2004-03-05
4748,Cliente 4748,M,2004-03-08
4749,Cliente 4749,F,2004-03-10
4750,Cliente 4750,F,2004-03-13
4751,Cliente 4751,M,2004-03-16
4752,Cliente 4752,F,2004-03-18
4753,Cliente 4753,M,2004-03-21
4754,Cliente 4754,M,2004-03-23
4755,Cliente 4755,F,2004-03-26
4756,Cliente 4756,F,2004-03-29
4757,Cliente 4757,M,2004-03-31
4758,Cliente 4758,F,2004-04-03
4759,Cliente 4759,F,2004-04-06
4760,Cliente 4760,M,2004-04-08
4761,Cliente 4761,F,2004-04-11
4762,Cliente 4762,F,2004-04-14
4763,Cliente 4763,F,2004-04-16
4764,Cliente 4764,M,2004-04-19
4765,Cliente 4765,F,2004-04-21
4766,Cliente 4766,F,2004-04-24
4767,Cliente 4767,M,2004-04-27
4768,Cliente 4768,F,2004-04-29
4769,Cliente 4769,F,2004-05-02
4770,Cliente 4770,M,2004-05-05
4771,Cliente 4771,F,2004-05-07
4772,Cliente 4772,F,2004-05-10
4773,Cliente 4773,M,2004-05-12
4774,Cliente 4774,M,2004-05-15
4775,Cliente 4775,F,2004-05-18
4776,Cliente 4776,M,2004-05-20
4777,Cliente 4777,M,2004-05-23
4778,Cliente 4778,F,2004-05-26
4779,Cliente 4779,M,2004-05-28
4780,Cliente 4780,F,2004-05-31
4781,Cliente 4781,M,2004-06-03
4782,Cliente 4782,F,2004-06-05
4783,Cliente 4783,F,2004-06-08
4784,Cliente 4784,F,2004-06-10
4785,Cliente 4785,M,2004-06-13
4786,Cliente 4786,F,2004-06-16
4787,Cliente 4787,F,2004-06-18
4788,Cliente 4788,F,2004-06-21
4789,Cliente 4789,M,2004-06-24
4790,Cliente 4790,F,2004-06-26
4791,Cliente 4791,F,2004-06-29
4792,Cliente 4792,F,2004-07-01
4793,Cliente 4793,M,2004-07-04
4794,Cliente 4794,M,2004-07-07
4795,Cliente 4795,F,2004-07-09
4796,Cliente 4796,M,2004-07-12
4797,Cliente 4797,F,2004-07-15
4798,Cliente 4798,F,2004-07-17
4799,Cliente 4799,F,2004-07-20
4800,Cliente 4800,F,2004-07-22
4801,Cliente 4801,F,2004-07-25
4802,Cliente 4802,M,2004-07-28
4803,Cliente 4803,F,2004-07-30
4804,Cliente 4804,F,2004-08-02
4805,Cliente 4805,F,2004-08-05
4806,Cliente 4806,M,2004-08-07
4807,Cliente 4807,F,2004-08-10
4808,Cliente 4808,F,2004-08-13
4809,Cliente 4809,F,2004-08-15
4810,Cliente 4810,F,2004-08-18
4811,Cliente 4811,F,2004-08-20
4812,Cliente 4812,M,2004-08-23
4813,Cliente 4813,F,2004-08-26
4814,Cliente 4814,F,2004-08-28
4815,Cliente 4815,F,2004-08-31
4816,Cliente 4816,M,2004-09-03
4817,Cliente 4817,F,2004-09-05
4818,Cliente 4818,F,2004-09-08
4819,Cliente 4819,F,2004-09-10
4820,Cliente 4820,F,2004-09-13
4821,Cliente 4821,M,2004-09-16
4822,Cliente 4822,F,2004-09-18
4823,Cliente 4823,F,2004-09-21
4824,Cliente 4824,M,2004-09-24
4825,Cliente 4825,F,2004-09-26
4826,Cliente 4826,M,2004-09-29
4827,Cliente 4827,F,2004-10-01
4828,Cliente 4828,M,2004-10-04
4829,Cliente 4829,F,2004-10-07
4830,Cliente 4830,F,2004-10-09
4831,Cliente 4831,F,2004-10-12
4832,Cliente 4832,F,2004-10-15
4833,Cliente 4833,F,2004-10-17
4834,Cliente 4834,F,2004-10-20
4835,Cliente 4835,F,2004-10-23
4836,Cliente 4836,M,2004-10-25
4837,Cliente 4837,F,2004-10-28
4838,Cliente 4838,F,2004-10-30
4839,Cliente 4839,F,2004-11-02
4840,Cliente 4840,F,2004-11-05
4841,Cliente 4841,F,2004-11-07
4842,Cliente 4842,F,2004-11-10
4843,Cliente 4843,F,2004-11-13
4844,Cliente 4844,F,2004-11-15
4845,Cliente 4845,F,2004-11-18
4846,Cliente 4846,F,2004-11-20
4847,Cliente 4847,M,2004-11-23
4848,Cliente 4848,M,2004-11-26
4849,Cliente 4849,M,2004-11-28
4850,Cliente 4850,F,2004-12-01
4851,Cliente 4851,F,2004-12-04
4852,Cliente 4852,F,2004-12-06
4853,Cliente 4853,F,2004-12-09
4854,Cliente 4854,F,2004-12-12
4855,Cliente 4855,F,2004-12-14
4856,Cliente 4856,F,2004-12-17
4857,Cliente 4857,M,2004-12-19
4858,Cliente 4858,F,2004-12-22
4859,Cliente 4859,F,2004-12-25
4860,Cliente 4860,M,2004-12-27
4861,Cliente 4861,F,2004-12-30
4862,Cliente 4862,M,2005-01-02
4863,Cliente 4863,F,2005-01-04
4864,Cliente 4864,F,2005-01-07
4865,Cliente 4865,F,2005-01-09
4866,Cliente 4866,M,2005-01-12
4867,Cliente 4867,M,2005-01-15
4868,Cliente 4868,M,2005-01-17
4869,Cliente 4869,F,2005-01-20
4870,Cliente 4870,F,2005-01-23
4871,Cliente 4871,M,2005-01-25
4872,Cliente 4872,F,2005-01-28
4873,Cliente 4873,M,2005-01-30
4874,Cliente 4874,F,2005-02-02
4875,Cliente 4875,F,2005-02-05
4876,Cliente 4876,M,2005-02-07
4877,Cliente 4877,M,2005-02-10
4878,Cliente 4878,F,2005-02-13
4879,Cliente 4879,M,2005-02-15
4880,Cliente 4880,F,2005-02-18
4881,Cliente 4881,F,2005-02-21
4882,Cliente 4882,F,2005-02-23
4883,Cliente 4883,F,2005-02-26
4884,Cliente 4884,F,2005-02-28
4885,Cliente 4885,F,2005-03-03
4886,Cliente 4886,F,2005-03-06
4887,Cliente 4887,F,2005-03-08
4888,Cliente 4888,F,2005-03-11
4889,Cliente 4889,F,2005-03-14
4890,Cliente 4890,M,2005-03-16
4891,Cliente 4891,M,2005-03-19
4892,Cliente 4892,F,2005-03-21
4893,Cliente 4893,F,2005-03-24
4894,Cliente 4894,F,2005-03-27
4895,Cliente 4895,M,2005-03-29
4896,Cliente 4896,F,2005-04-01
4897,Cliente 4897,M,2005-04-04
4898,Cliente 4898,M,2005-04-06
4899,Cliente 4899,M,2005-04-09
4900,Cliente 4900,F,2005-04-11
4901,Cliente 4901,M,2005-04-14
4902,Cliente 4902,F,2005-04-17
4903,Cliente 4903,F,2005-04-19
4904,Cliente 4904,M,2005-04-22
4905,Cliente 4905,F,2005-04-25
4906,Cliente 4906,M,2005-04-27
4907,Cliente 4907,F,2005-04-30
4908,Cliente 4908,F,2005-05-03
4909,Cliente 4909,F,2005-05-05
4910,Cliente 4910,F,2005-05-08
4911,Cliente 4911,M,2005-05-10
4912,Cliente 4912,F,2005-05-13
4913,Cliente 4913,F,2005-05-16
4914,Cliente 4914,F,2005-05-18
4915,Cliente 4915,M,2005-05-21
4916,Cliente 4916,F,2005-05-24
4917,Cliente 4917,F,2005-05-26
4918,Cliente 4918,F,2005-05-29
4919,Cliente 4919,F,2005-05-31
4920,Cliente 4920,F,2005-06-03
4921,Cliente 4921,F,2005-06-06
4922,Cliente 4922,F,2005-06-08
4923,Cliente 4923,M,2005-06-11
4924,Cliente 4924,F,2005-06-14
4925,Cliente 4925,M,2005-06-16
4926,Cliente 4926,F,2005-06-19
4927,Cliente 4927,F,2005-06-22
4928,Cliente 4928,F,2005-06-24
4929,Cliente 4929,F,2005-06-27
4930,Cliente 4930,M,2005-06-29
4931,Cliente 4931,M,2005-07-02
4932,Cliente 4932,F,2005-07-05
4933,Cliente 4933,M,2005-07-07
4934,Cliente 4934,F,2005-07-10
4935,Cliente 4935,F,2005-07-13
4936,Cliente 4936,F,2005-07-15
4937,Cliente 4937,F,2005-07-18
4938,Cliente 4938,M,2005-07-20
4939,Cliente 4939,F,2005-07-23
4940,Cliente 4940,M,2005-07-26
4941,Cliente 4941,M,2005-07-28
4942,Cliente 4942,M,2005-07-31
4943,Cliente 4943,M,2005-08-03
4944,Cliente 4944,M,2005-08-05
4945,Cliente 4945,M,2005-08-08
4946,Cliente 4946,F,2005-08-10
4947,Cliente 4947,M,2005-08-13
4948,Cliente 4948,M,2005-08-16
4949,Cliente 4949,F,2005-08-18
4950,Cliente 4950,F,2005-08-21
4951,Cliente 4951,F,2005-08-24
4952,Cliente 4952,M,2005-08-26
4953,Cliente 4953,F,2005-08-29
4954,Cliente 4954,F,2005-09-01
4955,Cliente 4955,F,2005-09-03
4956,Cliente 4956,F,2005-09-06
4957,Cliente 4957,F,2005-09-08
4958,Cliente 4958,F,2005-09-11
4959,Cliente 4959,F,2005-09-14
4960,Cliente 4960,F,2005-09-16
4961,Cliente 4961,M,2005-09-19
4962,Cliente 4962,M,2005-09-22
4963,Cliente 4963,F,2005-09-24
4964,Cliente 4964,F,2005-09-27
4965,Cliente 4965,F,2005-09-29
4966,Cliente 4966,F,2005-10-02
4967,Cliente 4967,F,2005-10-05
4968,Cliente 4968,F,2005-10-07
4969,Cliente 4969,F,2005-10-10
4970,Cliente 4970,M,2005-10-13
4971,Cliente 4971,F,2005-10-15
4972,Cliente 4972,M,2005-10-18
4973,Cliente 4973,M,2005-10-20
4974,Cliente 4974,F,2005-10-23
4975,Cliente 4975,F,2005-10-26
4976,Cliente 4976,F,2005-10-28
4977,Cliente 4977,F,2005-10-31
4978,Cliente 4978,M,2005-11-03
4979,Cliente 4979,M,2005-11-05
4980,Cliente 4980,F,2005-11-08
4981,Cliente 4981,F,2005-11-11
4982,Cliente 4982,M,2005-11-13
4983,Cliente 4983,F,2005-11-16
4984,Cliente 4984,F,2005-11-18
4985,Cliente 4985,M,2005-11-21
4986,Cliente 4986,F,2005-11-24
